App_Name,date,text,rating,variation,predicted_sentiment
Apple iPhone XR (64GB) - Black,28-01-2020,battery good happy new phone,5,green,positive
Apple iPhone XR (64GB) - Black,12-11-2019,best phone 50k price range,5,yellow,positive
Apple iPhone XR (64GB) - Black,02-11-2019,best iphone price range,5,black,positive
Apple iPhone XR (64GB) - Black,18-01-2020,excellent phone value money,5,red,positive
Apple iPhone XR (64GB) - Black,17-02-2020,love,5,purple,positive
Apple iPhone XR (64GB) - Black,25-01-2020,good,5,white,positive
Apple iPhone XR (64GB) - Black,07-10-2019,good deal,5,green,positive
Apple iPhone XR (64GB) - Black,03-11-2019,excellent,5,yellow,positive
Apple iPhone XR (64GB) - Black,28-11-2019,good,5,black,positive
Apple iPhone XR (64GB) - Black,05-11-2019,worth everything apple❤,5,red,positive
Apple iPhone XR (64GB) - Black,28-02-2020,good iphone 6s,4,purple,positive
Apple iPhone XR (64GB) - Black,19-08-2019,less 4 phone stopped working completely,1,white,negative
Apple iPhone XR (64GB) - Black,09-11-2019,excellent phone,5,green,positive
Apple iPhone XR (64GB) - Black,08-09-2019,think back button still hiddencamera absolutely best,4,yellow,positive
Apple iPhone XR (64GB) - Black,01-10-2019,awesome phone good camera quality,5,black,positive
Apple iPhone XR (64GB) - Black,23-08-2019,worth buy,5,red,positive
Apple iPhone XR (64GB) - Black,11-11-2019,fantastic ❤️😍,5,purple,positive
Apple iPhone XR (64GB) - Black,31-07-2019,’ take online charging point working 4 day,4,white,positive
Apple iPhone XR (64GB) - Black,02-10-2019,awesome mobile thanks amazon fer 🤗,4,green,positive
Apple iPhone XR (64GB) - Black,12-08-2019,best bye rs 48250,5,yellow,positive
Apple iPhone XR (64GB) - Black,12-11-2019,perfect iphone switching fom android device,5,black,positive
Apple iPhone XR (64GB) - Black,07-11-2019,issue haptics overall good,4,red,positive
Apple iPhone XR (64GB) - Black,26-11-2019,worste packing mobile box fully damaged,1,purple,negative
Apple iPhone XR (64GB) - Black,22-10-2019,defective product received kindly exchange,3,white,positive
Apple iPhone XR (64GB) - Black,18-11-2019,long life bettery big display amazing price,5,green,positive
Apple iPhone XR (64GB) - Black,18-10-2019,awesome mobile happy iphone xr🌹,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-03-2020,camera quality goodbattery life good,4,black,positive
Apple iPhone XR (64GB) - Black,05-11-2019,wonderful camera quality best screen touch,5,red,positive
Apple iPhone XR (64GB) - Black,14-11-2019,defective blue dot display,1,purple,negative
Apple iPhone XR (64GB) - Black,28-10-2019,quick easyapple best,5,white,positive
Apple iPhone XR (64GB) - Black,09-10-2019,always good technology apple,5,green,positive
Apple iPhone XR (64GB) - Black,05-07-2019,master piece apple,5,yellow,positive
Apple iPhone XR (64GB) - Black,08-12-2019,awesome,5,black,positive
Apple iPhone XR (64GB) - Black,07-03-2020,good one,5,red,positive
Apple iPhone XR (64GB) - Black,10-10-2019,good one,3,purple,positive
Apple iPhone XR (64GB) - Black,09-11-2019,good product,4,white,positive
Apple iPhone XR (64GB) - Black,17-03-2020,best ever budget,5,green,positive
Apple iPhone XR (64GB) - Black,10-01-2020,battery life superb,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-11-2019,fingerprint face id,5,black,positive
Apple iPhone XR (64GB) - Black,26-09-2019,good phone camera quality could improved,5,red,positive
Apple iPhone XR (64GB) - Black,11-11-2019,super,5,purple,positive
Apple iPhone XR (64GB) - Black,17-08-2019,fullfileed box describe product,2,white,negative
Apple iPhone XR (64GB) - Black,06-01-2020,good stable product,5,green,positive
Apple iPhone XR (64GB) - Black,11-07-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,20-12-2019,amazing quality,5,black,positive
Apple iPhone XR (64GB) - Black,27-10-2019,good product,5,red,positive
Apple iPhone XR (64GB) - Black,10-12-2019,nice experience,5,purple,positive
Apple iPhone XR (64GB) - Black,03-11-2019,good ouine,5,white,positive
Apple iPhone XR (64GB) - Black,04-10-2019,value money,5,green,positive
Apple iPhone XR (64GB) - Black,21-07-2019,fantastic nothing,5,yellow,positive
Apple iPhone XR (64GB) - Black,19-08-2019,phone quite heavy,5,black,positive
Apple iPhone XR (64GB) - Black,26-01-2020,’ good still chances better,5,red,positive
Apple iPhone XR (64GB) - Black,02-03-2020,awesome product really enjoyed,5,purple,positive
Apple iPhone XR (64GB) - Black,04-12-2019,excellent phone,5,white,positive
Apple iPhone XR (64GB) - Black,04-10-2019,decent battery life good performance,5,green,positive
Apple iPhone XR (64GB) - Black,17-11-2019,liked iphone camera good,5,yellow,positive
Apple iPhone XR (64GB) - Black,03-10-2019,ios 131 update batter improved loot,5,black,positive
Apple iPhone XR (64GB) - Black,03-11-2019,face reader fast recognition action,5,red,positive
Apple iPhone XR (64GB) - Black,05-03-2020,recommend premium phone range 40k 50k,5,purple,positive
Apple iPhone XR (64GB) - Black,11-10-2019,finger print sensor device,5,white,positive
Apple iPhone XR (64GB) - Black,01-03-2020,excellent battery life extraordinary speed,5,green,positive
Apple iPhone XR (64GB) - Black,04-03-2020,awesome phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,08-10-2019,product genuine,5,black,positive
Apple iPhone XR (64GB) - Black,02-09-2019,liked xr camera quality good,5,red,positive
Apple iPhone XR (64GB) - Black,26-10-2019,value money product excellent built quality,5,purple,positive
Apple iPhone XR (64GB) - Black,29-11-2019,awasome,5,white,positive
Apple iPhone XR (64GB) - Black,06-03-2020,nothing,5,green,positive
Apple iPhone XR (64GB) - Black,06-03-2020,awesome,4,yellow,positive
Apple iPhone XR (64GB) - Black,13-11-2019,great product flaws,5,black,positive
Apple iPhone XR (64GB) - Black,18-10-2019,delivery time,5,red,positive
Apple iPhone XR (64GB) - Black,12-08-2019,awesome phone,5,purple,positive
Apple iPhone XR (64GB) - Black,24-09-2019,waiting upgrade ios 13 india,5,white,positive
Apple iPhone XR (64GB) - Black,28-12-2019,superb quality,4,green,positive
Apple iPhone XR (64GB) - Black,31-12-2019,awesome mobile,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-03-2020,best buy ever,5,black,positive
Apple iPhone XR (64GB) - Black,07-10-2019,best far,5,red,positive
Apple iPhone XR (64GB) - Black,29-09-2019,battery could effective,4,purple,positive
Apple iPhone XR (64GB) - Black,05-11-2019,awsm phn,5,white,positive
Apple iPhone XR (64GB) - Black,03-10-2019,per choice,5,green,positive
Apple iPhone XR (64GB) - Black,12-10-2019,bit heavy cam clarity good,5,yellow,positive
Apple iPhone XR (64GB) - Black,21-01-2020,good phone response good,4,black,positive
Apple iPhone XR (64GB) - Black,08-11-2019,price quality expected,1,red,negative
Apple iPhone XR (64GB) - Black,07-09-2019,iphone long battery life ❤,5,purple,positive
Apple iPhone XR (64GB) - Black,02-12-2019,awesome mobile great camera performance,5,white,positive
Apple iPhone XR (64GB) - Black,12-12-2019,like battery performance iphone,5,green,positive
Apple iPhone XR (64GB) - Black,01-10-2019,nice phone great price,5,yellow,positive
Apple iPhone XR (64GB) - Black,12-11-2019,budget iphone big screen,5,black,positive
Apple iPhone XR (64GB) - Black,18-11-2019,got stuck beginning,2,red,negative
Apple iPhone XR (64GB) - Black,14-08-2019,loved iphone filmmaking,5,purple,positive
Apple iPhone XR (64GB) - Black,19-10-2019,battery charging slow,3,white,positive
Apple iPhone XR (64GB) - Black,04-11-2019,good,5,green,positive
Apple iPhone XR (64GB) - Black,18-10-2019,superb,4,yellow,positive
Apple iPhone XR (64GB) - Black,05-11-2019,superb,4,black,positive
Apple iPhone XR (64GB) - Black,28-07-2019,iphone xr,5,red,positive
Apple iPhone XR (64GB) - Black,03-11-2019,mo fingerprint reader rate,4,purple,positive
Apple iPhone XR (64GB) - Black,24-01-2020,awesome phone,5,white,positive
Apple iPhone XR (64GB) - Black,18-12-2019,great product,5,green,positive
Apple iPhone XR (64GB) - Black,23-10-2019,good performance awsome product apple,5,yellow,positive
Apple iPhone XR (64GB) - Black,09-10-2019,finger print reader,3,black,positive
Apple iPhone XR (64GB) - Black,04-07-2019,amazing battery life perfect apple buy current time,5,red,positive
Apple iPhone XR (64GB) - Black,10-11-2019,nothing,4,purple,positive
Apple iPhone XR (64GB) - Black,13-10-2019,everything great,5,white,positive
Apple iPhone XR (64GB) - Black,10-10-2019,product satisfying,1,green,negative
Apple iPhone XR (64GB) - Black,13-11-2019,best class affordable one,5,yellow,positive
Apple iPhone XR (64GB) - Black,22-10-2019,fully satisfied new phone,5,black,positive
Apple iPhone XR (64GB) - Black,01-10-2019,stunning phone budgetgo ❤️❤️,5,red,positive
Apple iPhone XR (64GB) - Black,03-03-2020,really great deal phone xr128gb,5,purple,positive
Apple iPhone XR (64GB) - Black,20-01-2020,switch iphone 6 xr best phone ever❤️,5,white,positive
Apple iPhone XR (64GB) - Black,15-02-2020,go buy dont think much,5,green,positive
Apple iPhone XR (64GB) - Black,23-10-2019,best value money among apple line,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-11-2019,nice useful product,5,black,positive
Apple iPhone XR (64GB) - Black,07-11-2019,best iphone ever used,5,red,positive
Apple iPhone XR (64GB) - Black,25-12-2019,super,4,purple,positive
Apple iPhone XR (64GB) - Black,05-11-2019,nalla,4,white,positive
Apple iPhone XR (64GB) - Black,16-01-2020,great,5,green,positive
Apple iPhone XR (64GB) - Black,02-11-2019,gift iphone 11pro,5,yellow,positive
Apple iPhone XR (64GB) - Black,10-07-2019,best iphone ever,5,black,positive
Apple iPhone XR (64GB) - Black,28-06-2019,good product front facing camera could improved,5,red,positive
Apple iPhone XR (64GB) - Black,18-09-2019,better comparing previous apple series,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,poor quality,1,white,negative
Apple iPhone XR (64GB) - Black,04-10-2019,excellent three parameters,5,green,positive
Apple iPhone XR (64GB) - Black,19-06-2019,product good amazon fer worst,1,yellow,negative
Apple iPhone XR (64GB) - Black,16-01-2020,good quality,5,black,positive
Apple iPhone XR (64GB) - Black,10-01-2020,good product,5,red,positive
Apple iPhone XR (64GB) - Black,02-01-2020,good product,4,purple,positive
Apple iPhone XR (64GB) - Black,10-03-2019,good,5,white,positive
Apple iPhone XR (64GB) - Black,24-06-2019,good phone,5,green,positive
Apple iPhone XR (64GB) - Black,26-02-2019,battery life good value money low price camera good,3,yellow,positive
Apple iPhone XR (64GB) - Black,06-11-2019,phone weighed thik also,3,black,positive
Apple iPhone XR (64GB) - Black,09-11-2019,great quality good product far,5,red,positive
Apple iPhone XR (64GB) - Black,11-11-2019,beautiful product,5,purple,positive
Apple iPhone XR (64GB) - Black,02-01-2020,best value money smartphone loved,5,white,positive
Apple iPhone XR (64GB) - Black,24-12-2019,ring tone low since days,2,green,negative
Apple iPhone XR (64GB) - Black,09-03-2020,camera quality top class good battey,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-03-2020,u feel smoothness using phone,5,black,positive
Apple iPhone XR (64GB) - Black,05-09-2019,name,5,red,positive
Apple iPhone XR (64GB) - Black,21-01-2020,’ genuine product apple warranty,5,purple,positive
Apple iPhone XR (64GB) - Black,12-10-2019,worth money must try,5,white,positive
Apple iPhone XR (64GB) - Black,08-09-2019,best device features,5,green,positive
Apple iPhone XR (64GB) - Black,29-01-2020,awesome best iphone ever,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-02-2020,superb thank amazon,5,black,positive
Apple iPhone XR (64GB) - Black,02-09-2019,good,4,red,positive
Apple iPhone XR (64GB) - Black,07-03-2020,good,5,purple,positive
Apple iPhone XR (64GB) - Black,24-01-2020,nice,5,white,positive
Apple iPhone XR (64GB) - Black,24-01-2020,good,4,green,positive
Apple iPhone XR (64GB) - Black,31-07-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,08-11-2019,good,3,black,positive
Apple iPhone XR (64GB) - Black,28-11-2019,good,5,red,positive
Apple iPhone XR (64GB) - Black,29-02-2020,good,5,purple,positive
Apple iPhone XR (64GB) - Black,27-10-2019,good,5,white,positive
Apple iPhone XR (64GB) - Black,24-11-2019,good,5,green,positive
Apple iPhone XR (64GB) - Black,14-10-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-02-2020,good,5,black,positive
Apple iPhone XR (64GB) - Black,23-07-2019,awesome iphone best price,5,red,positive
Apple iPhone XR (64GB) - Black,09-05-2019,really go hesitating wont regret,5,purple,negative
Apple iPhone XR (64GB) - Black,02-11-2019,best buy good prise,5,white,positive
Apple iPhone XR (64GB) - Black,02-11-2019,best buy good prise,5,green,positive
Apple iPhone XR (64GB) - Black,03-11-2019,super quality phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,03-03-2020,best phone world,4,black,positive
Apple iPhone XR (64GB) - Black,17-08-2019,excellent phone charging problem minus,5,red,positive
Apple iPhone XR (64GB) - Black,13-07-2019,wonderful phone nice cam clarify battery pack,5,purple,positive
Apple iPhone XR (64GB) - Black,18-07-2019,liked,4,white,positive
Apple iPhone XR (64GB) - Black,04-03-2020,great phone,5,green,positive
Apple iPhone XR (64GB) - Black,22-11-2019,super duper,5,yellow,positive
Apple iPhone XR (64GB) - Black,28-02-2020,superb,5,black,positive
Apple iPhone XR (64GB) - Black,17-06-2019,nice phone,5,red,positive
Apple iPhone XR (64GB) - Black,01-10-2019,thank amazon iphone incredible,5,purple,positive
Apple iPhone XR (64GB) - Black,08-11-2019,battery life good,4,white,positive
Apple iPhone XR (64GB) - Black,24-03-2020,earphones damaged 5 months,5,green,negative
Apple iPhone XR (64GB) - Black,06-10-2019,love phone color white,5,yellow,positive
Apple iPhone XR (64GB) - Black,13-10-2019,really loved awesome mobile,5,black,positive
Apple iPhone XR (64GB) - Black,29-09-2019,excellent purchase thanks amazon,5,red,positive
Apple iPhone XR (64GB) - Black,18-11-2019,good phone good battery life,5,purple,positive
Apple iPhone XR (64GB) - Black,01-11-2019,sometimes hangs rest everything good,4,white,positive
Apple iPhone XR (64GB) - Black,03-11-2019,osm phone great bettery life gajab lok hai,5,green,positive
Apple iPhone XR (64GB) - Black,10-11-2019,nice product brought 38 k sell,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-11-2019,fingerprint reader face unlock nice,5,black,positive
Apple iPhone XR (64GB) - Black,12-11-2019,nice product worth money,5,red,positive
Apple iPhone XR (64GB) - Black,24-01-2020,functionalities great iphone xr,5,purple,positive
Apple iPhone XR (64GB) - Black,11-02-2020,love product thank amazon 😊,5,white,positive
Apple iPhone XR (64GB) - Black,02-10-2019,apple doubt best ph ❤️,5,green,positive
Apple iPhone XR (64GB) - Black,30-10-2019,great phone perfectly working issues,5,yellow,positive
Apple iPhone XR (64GB) - Black,03-03-2020,best phone iphones ever used,4,black,positive
Apple iPhone XR (64GB) - Black,03-03-2020,fingerprints goodbaki good,5,red,positive
Apple iPhone XR (64GB) - Black,17-11-2019,long battery life loved,5,purple,positive
Apple iPhone XR (64GB) - Black,21-01-2020,best phone apple iphone xr,5,white,positive
Apple iPhone XR (64GB) - Black,21-12-2019,’ good like,5,green,positive
Apple iPhone XR (64GB) - Black,05-01-2020,satisfying,2,yellow,negative
Apple iPhone XR (64GB) - Black,19-11-2019,super,5,black,positive
Apple iPhone XR (64GB) - Black,28-10-2019,good product,5,red,positive
Apple iPhone XR (64GB) - Black,07-11-2019,face recognition system brilliant,5,purple,positive
Apple iPhone XR (64GB) - Black,04-12-2019,nice one complete,5,white,positive
Apple iPhone XR (64GB) - Black,23-08-2019,like products,5,green,positive
Apple iPhone XR (64GB) - Black,09-11-2019,phone good,4,yellow,positive
Apple iPhone XR (64GB) - Black,09-11-2019,everything okay,5,black,positive
Apple iPhone XR (64GB) - Black,12-06-2019,nice product,5,red,positive
Apple iPhone XR (64GB) - Black,20-07-2019,perfect every aspect,5,green,positive
Apple iPhone XR (64GB) - Black,10-11-2019,good phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,23-03-2020,good phone,5,purple,positive
Apple iPhone XR (64GB) - Black,01-09-2019,nice phone,3,white,positive
Apple iPhone XR (64GB) - Black,06-11-2019,nice phone,5,red,positive
Apple iPhone XR (64GB) - Black,02-11-2019,good phone,4,yellow,positive
Apple iPhone XR (64GB) - Black,04-11-2019,nice phone,5,black,positive
Apple iPhone XR (64GB) - Black,09-10-2019,good,5,green,positive
Apple iPhone XR (64GB) - Black,23-09-2019,better battery life compare others,5,purple,positive
Apple iPhone XR (64GB) - Black,11-06-2019,everything need iphone xseries features ₹60000,5,white,positive
Apple iPhone XR (64GB) - Black,10-11-2019,good,5,red,positive
Apple iPhone XR (64GB) - Black,08-08-2019,price dropped one day kindly refund,2,green,negative
Apple iPhone XR (64GB) - Black,08-11-2019,good product worth money,5,yellow,positive
Apple iPhone XR (64GB) - Black,02-11-2019,awesome product delivery,5,black,positive
Apple iPhone XR (64GB) - Black,04-10-2019,product amazon awesome,5,purple,positive
Apple iPhone XR (64GB) - Black,03-03-2020,good phone better performance,5,red,positive
Apple iPhone XR (64GB) - Black,28-10-2019,great deal fully satisfied phone,5,white,positive
Apple iPhone XR (64GB) - Black,15-01-2020,awesome product value money indeed,5,green,positive
Apple iPhone XR (64GB) - Black,27-08-2019,nice phone pretty colour pattern,4,yellow,positive
Apple iPhone XR (64GB) - Black,24-10-2019,camera quality needs serious boost,4,black,positive
Apple iPhone XR (64GB) - Black,17-10-2019,simply stunningworth everypenny,5,purple,positive
Apple iPhone XR (64GB) - Black,09-11-2019,iphone iphone comparison,5,red,positive
Apple iPhone XR (64GB) - Black,25-10-2019,great performance better life good,5,white,positive
Apple iPhone XR (64GB) - Black,27-01-2020,bad product ’ go,1,green,negative
Apple iPhone XR (64GB) - Black,13-11-2019,superb design convenient handling,5,yellow,positive
Apple iPhone XR (64GB) - Black,31-10-2019,received ordered,5,black,positive
Apple iPhone XR (64GB) - Black,07-03-2020,happy heavy weight,4,red,positive
Apple iPhone XR (64GB) - Black,16-11-2019,great mobile phone,4,purple,positive
Apple iPhone XR (64GB) - Black,22-10-2019,nyc phone stylish use,5,white,positive
Apple iPhone XR (64GB) - Black,15-11-2019,beautiful phone red 😍,5,green,positive
Apple iPhone XR (64GB) - Black,25-11-2019,good phone great battery,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-09-2019,good product nicely delivered amazon,4,black,positive
Apple iPhone XR (64GB) - Black,14-07-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,26-10-2019,amazing phone,5,red,positive
Apple iPhone XR (64GB) - Black,28-12-2019,worth money,5,white,positive
Apple iPhone XR (64GB) - Black,02-11-2019,’ good phone,5,green,positive
Apple iPhone XR (64GB) - Black,05-03-2020,battery life poor,4,yellow,negative
Apple iPhone XR (64GB) - Black,01-03-2020,worth every penny,5,black,positive
Apple iPhone XR (64GB) - Black,05-03-2020,good battery life,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,excellent device,5,red,positive
Apple iPhone XR (64GB) - Black,16-10-2019,great phone reasonable price,5,white,positive
Apple iPhone XR (64GB) - Black,17-10-2019,excellent phone amazing camera,5,green,positive
Apple iPhone XR (64GB) - Black,18-06-2019,fabulous,5,yellow,positive
Apple iPhone XR (64GB) - Black,16-11-2019,excellent,5,black,positive
Apple iPhone XR (64GB) - Black,23-01-2020,beautiful,5,red,positive
Apple iPhone XR (64GB) - Black,08-03-2020,excellent,5,purple,positive
Apple iPhone XR (64GB) - Black,07-12-2019,nice,5,white,positive
Apple iPhone XR (64GB) - Black,03-03-2020,amazing,5,green,positive
Apple iPhone XR (64GB) - Black,16-11-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,17-10-2019,excellent,5,black,positive
Apple iPhone XR (64GB) - Black,10-10-2019,two thumbs,5,purple,positive
Apple iPhone XR (64GB) - Black,19-07-2019,excellent,5,red,positive
Apple iPhone XR (64GB) - Black,04-06-2019,excellent phone,4,white,positive
Apple iPhone XR (64GB) - Black,02-10-2019,job,4,green,positive
Apple iPhone XR (64GB) - Black,09-10-2019,amezing product,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-11-2019,loved phone,5,black,positive
Apple iPhone XR (64GB) - Black,05-09-2019,nice phone lots features,5,red,positive
Apple iPhone XR (64GB) - Black,13-11-2019,finger print sensor available,5,purple,positive
Apple iPhone XR (64GB) - Black,20-11-2019,satisfied budget mobile,5,white,positive
Apple iPhone XR (64GB) - Black,17-11-2019,must buy,4,green,positive
Apple iPhone XR (64GB) - Black,09-01-2020,amazing battery life camera quality,5,yellow,positive
Apple iPhone XR (64GB) - Black,16-02-2020,feel hold hand,5,black,positive
Apple iPhone XR (64GB) - Black,12-11-2019,everything ok charging slow,4,purple,positive
Apple iPhone XR (64GB) - Black,27-10-2019,perfect phone budget,5,red,positive
Apple iPhone XR (64GB) - Black,25-12-2019,good phone apple,5,white,positive
Apple iPhone XR (64GB) - Black,09-10-2019,one best purchase,5,green,positive
Apple iPhone XR (64GB) - Black,04-11-2019,good fer price,4,yellow,positive
Apple iPhone XR (64GB) - Black,22-08-2019,superb,5,black,positive
Apple iPhone XR (64GB) - Black,12-06-2019,one word ” brilliant “,5,red,positive
Apple iPhone XR (64GB) - Black,03-07-2019,awsm phone budget,5,purple,positive
Apple iPhone XR (64GB) - Black,12-11-2019,iphone iphone,5,white,positive
Apple iPhone XR (64GB) - Black,03-12-2019,nice expected,5,green,positive
Apple iPhone XR (64GB) - Black,25-11-2019,excellent use,5,yellow,positive
Apple iPhone XR (64GB) - Black,26-01-2020,bill received,3,black,positive
Apple iPhone XR (64GB) - Black,04-03-2020,nice one product,4,purple,positive
Apple iPhone XR (64GB) - Black,10-10-2019,earpods received iphone working properly,4,red,positive
Apple iPhone XR (64GB) - Black,17-09-2019,’ good expected,1,white,negative
Apple iPhone XR (64GB) - Black,19-10-2019,world best phone,5,green,positive
Apple iPhone XR (64GB) - Black,02-02-2020,awesome,5,yellow,positive
Apple iPhone XR (64GB) - Black,10-11-2019,loved,4,black,positive
Apple iPhone XR (64GB) - Black,13-11-2019,face recognition per acceptance,3,red,positive
Apple iPhone XR (64GB) - Black,26-06-2019,superb mobile,5,purple,positive
Apple iPhone XR (64GB) - Black,04-10-2019,love xr,5,white,positive
Apple iPhone XR (64GB) - Black,04-03-2020,battery life improved,5,green,positive
Apple iPhone XR (64GB) - Black,27-10-2019,’ ok much cost,4,yellow,positive
Apple iPhone XR (64GB) - Black,21-12-2019,good one 50k budget apple phone,5,black,positive
Apple iPhone XR (64GB) - Black,01-03-2020,data cable started getting damage,5,purple,negative
Apple iPhone XR (64GB) - Black,04-10-2019,’ amazing got 38k,5,red,positive
Apple iPhone XR (64GB) - Black,30-11-2019,want copy invoice order,5,white,positive
Apple iPhone XR (64GB) - Black,07-09-2019,battery better previous iphones,5,green,positive
Apple iPhone XR (64GB) - Black,28-11-2019,hot spot working u guide,4,yellow,positive
Apple iPhone XR (64GB) - Black,29-09-2019,product nice delivery amazon superb,5,black,positive
Apple iPhone XR (64GB) - Black,09-10-2019,value money product,5,red,positive
Apple iPhone XR (64GB) - Black,22-02-2020,kudos ram management,5,purple,positive
Apple iPhone XR (64GB) - Black,10-03-2020,good product apple,4,white,positive
Apple iPhone XR (64GB) - Black,19-10-2019,good one,4,green,positive
Apple iPhone XR (64GB) - Black,08-10-2019,super mobileover weight,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-11-2019,best,5,black,positive
Apple iPhone XR (64GB) - Black,09-10-2019,good,5,red,positive
Apple iPhone XR (64GB) - Black,04-12-2019,worth money,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,excellent phone,4,white,positive
Apple iPhone XR (64GB) - Black,08-03-2020,love,5,green,positive
Apple iPhone XR (64GB) - Black,07-11-2019,good phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,28-01-2020,amazing product,5,black,positive
Apple iPhone XR (64GB) - Black,10-11-2019,good mobile thn x,3,purple,positive
Apple iPhone XR (64GB) - Black,05-10-2019,good,5,red,positive
Apple iPhone XR (64GB) - Black,05-11-2019,awesome,5,white,positive
Apple iPhone XR (64GB) - Black,29-11-2019,genuine,5,green,positive
Apple iPhone XR (64GB) - Black,19-10-2019,awesome,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-08-2019,display could better,5,black,positive
Apple iPhone XR (64GB) - Black,18-07-2019,zabardast,5,purple,positive
Apple iPhone XR (64GB) - Black,09-07-2019,good product,5,red,positive
Apple iPhone XR (64GB) - Black,06-10-2019,thik thaak h,5,white,positive
Apple iPhone XR (64GB) - Black,11-10-2019,nice iphone,5,green,positive
Apple iPhone XR (64GB) - Black,17-11-2019,nice product amazon,5,yellow,positive
Apple iPhone XR (64GB) - Black,02-06-2019,excellent phone,5,black,positive
Apple iPhone XR (64GB) - Black,19-10-2019,fingerprit battery good,5,red,positive
Apple iPhone XR (64GB) - Black,11-11-2019,love iphone red edition,5,purple,positive
Apple iPhone XR (64GB) - Black,11-10-2019,best phone got rs 39990,5,white,positive
Apple iPhone XR (64GB) - Black,04-03-2020,thanks amazon real product,5,green,positive
Apple iPhone XR (64GB) - Black,05-01-2020,super phone im fully satisfied,5,yellow,positive
Apple iPhone XR (64GB) - Black,26-01-2020,fantastic product love,5,black,positive
Apple iPhone XR (64GB) - Black,01-11-2019,grt purchase grt price👍,5,red,positive
Apple iPhone XR (64GB) - Black,06-11-2019,product deliveredam happy,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,amazing phone awsm batary back,5,white,positive
Apple iPhone XR (64GB) - Black,03-03-2020,phone xr one best phone,4,green,positive
Apple iPhone XR (64GB) - Black,20-01-2020,nice product timely deliverd amazon,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-10-2019,problem speakerkindly contact,1,black,negative
Apple iPhone XR (64GB) - Black,06-03-2020,amazing phone good features,5,red,positive
Apple iPhone XR (64GB) - Black,15-02-2020,better anything must buy😍😍,5,purple,positive
Apple iPhone XR (64GB) - Black,15-01-2020,wow amazing u go,5,white,positive
Apple iPhone XR (64GB) - Black,12-10-2019,incoming ringing volume working,4,green,positive
Apple iPhone XR (64GB) - Black,05-03-2020,camera quality best,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-11-2019,love apple products,5,black,positive
Apple iPhone XR (64GB) - Black,20-01-2020,data cable faulty,1,red,negative
Apple iPhone XR (64GB) - Black,17-11-2019,awesome,5,purple,positive
Apple iPhone XR (64GB) - Black,10-11-2019,value money,4,white,positive
Apple iPhone XR (64GB) - Black,05-03-2020,always perfect,5,green,positive
Apple iPhone XR (64GB) - Black,23-02-2020,satisfied,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-11-2019,one word awesome,5,black,positive
Apple iPhone XR (64GB) - Black,26-06-2019,’ wonderful device business user,5,red,positive
Apple iPhone XR (64GB) - Black,13-11-2019,suberb,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,overall great phone go,5,white,positive
Apple iPhone XR (64GB) - Black,01-10-2019,good product best deal thanks amazon,5,green,positive
Apple iPhone XR (64GB) - Black,31-10-2019,standing feature iphone,5,yellow,positive
Apple iPhone XR (64GB) - Black,11-06-2019,’ slim ’ heavy,5,black,positive
Apple iPhone XR (64GB) - Black,03-10-2019,awsm mobile range,5,red,positive
Apple iPhone XR (64GB) - Black,12-02-2020,nice phone good features,5,purple,positive
Apple iPhone XR (64GB) - Black,30-08-2019,great product good far,5,white,positive
Apple iPhone XR (64GB) - Black,08-03-2020,good working battery back superb,4,green,positive
Apple iPhone XR (64GB) - Black,26-02-2020,amazing product good battery backup,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-11-2019,nice phonemy first iphone love,5,black,positive
Apple iPhone XR (64GB) - Black,04-03-2020,hands best part battery,5,red,positive
Apple iPhone XR (64GB) - Black,05-11-2019,best iphone price get,5,purple,positive
Apple iPhone XR (64GB) - Black,02-11-2019,super battery life camera quality,5,white,positive
